INSPECTION_MONTH,INSPECTION_YEAR,MAKE,MODEL_YEAR,GVWR,CYL,ENGINE_SIZE,VEHICLE_TYPE,ODOMETER,TRANS_TYPE,FUEL_TYPE,ESC,DUAL_EXHAUST,INITIAL_RESULT,FINAL_RESULT
1,2015,DODGE,2008,6700,8,5700,3,155048,A,G,20,N,P,P
1,2015,NISSAN,2003,5200,6,3300,4,171887,A,G,20,N,F,F
1,2015,FORD,2000,7500,8,5400,7,107172,A,G,20,N,P,P
5,2015,DODGE,1994,5200,6,3800,5,149848,A,G,11,N,P,P
12,2015,HONDA,2010,4560,4,2400,4,95831,A,G,20,N,P,P
10,2015,FORD,2006,4640,6,3000,4,130139,A,G,20,N,P,P
1,2015,NISSAN,2010,3375,6,3500,1,75311,A,G,6,N,P,P
7,2015,CHEVROLET,2012,6459,6,3600,4,60860,A,G,20,N,P,P
5,2015,TOYOTA,1996,4250,4,2400,3,212075,M,G,20,N,F,P
12,2015,HONDA,2012,2750,4,1800,1,25717,A,G,6,N,P,P
5,2015,CHEVROLET,1999,8600,8,5700,6,181166,A,G,20,N,P,P
3,2015,CHRYSLER,2004,3500,4,2400,2,135889,A,G,6,N,F,F
8,2015,GMC,2014,7000,8,5300,3,11098,A,G,20,N,P,P
4,2015,FORD,2008,4640,6,3000,4,109907,A,G,20,N,P,P
1,2015,DODGE,2013,0,6,3600,1,39154,A,G,6,N,P,P
2,2015,MERCEDES-BENZ,2000,6450,8,4300,4,173782,A,G,20,N,P,P
6,2015,CHEVROLET,2007,7300,8,5300,4,98568,A,G,20,N,P,P
6,2015,BMW,2008,3750,8,4800,1,41214,A,G,6,N,P,P
9,2015,FORD,1999,7000,8,5400,3,180892,A,G,20,N,P,P
8,2015,FORD,2005,4500,8,4600,1,149533,A,G,6,Y,P,P
4,2015,HYUNDAI,2006,3625,4,2400,1,66152,A,G,6,N,P,P
4,2015,DODGE,2008,0,6,2700,1,111176,A,G,6,N,P,P
10,2015,AUDI,2012,7110,6,3000,4,22536,A,D,20,N,P,P
11,2015,FORD,2005,3375,6,4000,1,100279,A,G,6,N,P,P
12,2015,TOYOTA,2012,6300,6,4000,4,12396,A,G,20,N,P,P
6,2015,BUICK,2005,0,6,3800,1,175983,A,G,6,N,P,P
1,2015,FORD,1999,7000,8,5400,4,220000,A,G,20,N,P,P
9,2015,TOYOTA,2007,5570,6,4000,4,141441,A,G,20,N,P,P
10,2015,PONTIAC,2003,3000,4,1800,2,94420,A,G,6,N,P,P
3,2015,JEEP,2014,4575,4,2400,4,16371,A,G,20,N,P,P
9,2015,LEXUS,2004,6150,8,4700,4,219053,A,G,20,N,P,P
9,2015,TOYOTA,2005,5690,6,3300,5,137975,A,G,20,N,P,P
7,2015,SUBARU,2011,3500,4,2500,4,45321,A,G,20,N,P,P
2,2015,VOLVO,1991,3500,4,2300,2,190953,A,G,5,N,F,P
8,2015,MAZDA,1999,2625,4,1800,1,115593,M,G,6,N,P,P
2,2015,NISSAN,1998,3125,4,2400,1,148974,M,G,6,N,F,F
7,2015,SATURN,2002,4385,6,3000,4,95722,A,G,20,N,P,P
5,2015,MAZDA,2006,3000,4,2300,1,154361,M,G,6,N,P,P
8,2015,FORD,2010,2875,4,2000,1,60967,M,G,6,N,P,P
10,2015,TOYOTA,2013,5500,6,4000,3,41735,A,G,20,N,P,P
11,2015,TOYOTA,2000,3375,4,2200,1,165725,A,G,6,N,P,P
2,2015,MITSUBISHI,1999,3000,4,2000,1,184228,M,G,6,N,P,P
4,2015,FORD,1997,4800,6,3000,3,155890,A,G,20,N,P,P
4,2015,CHEVROLET,2001,4900,6,4300,3,108489,A,G,20,N,P,P
10,2015,LEXUS,2001,0,6,3000,1,156235,A,G,6,N,P,P
2,2015,SATURN,2007,0,6,3500,1,87194,A,G,6,N,P,P
5,2015,CHRYSLER,2010,3875,6,3500,1,78908,A,G,6,N,P,P
10,2015,KIA,2010,0,4,2000,1,102393,A,G,6,N,P,P
2,2015,JEEP,2006,4600,6,4000,4,89883,A,G,20,N,P,P
9,2015,FORD,1995,4000,6,4000,4,183008,A,G,11,N,F,F
11,2015,HONDA,1998,0,4,2300,1,116890,M,G,6,N,P,P
6,2015,CHEVROLET,1990,5001,8,5000,3,220000,A,G,10,N,P,P
10,2015,NISSAN,1998,5150,6,3300,4,62305,A,G,20,N,P,P
4,2015,TOYOTA,2003,5510,8,4700,4,132302,A,G,20,N,P,P
4,2015,OLDSMOBILE,1998,3750,6,3800,1,0,A,G,6,N,P,P
7,2015,ACURA,2004,3750,6,3200,1,103323,A,G,6,N,P,P
12,2015,HONDA,2010,5760,6,3500,4,82740,A,G,20,N,P,P
2,2015,FORD,2012,7500,8,5400,4,24435,A,G,20,N,P,P
11,2015,FORD,2006,3375,6,4000,1,107380,A,G,6,N,P,P
1,2015,BUICK,2015,0,6,3600,1,12431,A,G,6,N,P,P
1,2015,DODGE,2013,0,4,2400,1,17942,A,G,6,N,P,P
10,2015,NISSAN,2002,2875,4,1800,1,114245,A,G,6,N,P,P
6,2015,FORD,2004,6001,8,5400,3,124238,A,G,20,N,P,P
9,2015,CHEVROLET,1999,2125,4,1300,1,123634,A,G,6,N,F,P
3,2015,MITSUBISHI,2013,5049,4,2400,4,37180,A,G,20,N,P,P
4,2015,VOLVO,2004,3875,6,2900,1,84993,A,G,6,N,P,P
2,2015,CHEVROLET,2013,5100,6,4200,4,45941,A,G,20,N,P,P
9,2015,JEEP,1996,4950,6,4000,4,149140,A,G,20,N,P,P
8,2015,HONDA,2013,3375,4,2400,1,24373,A,G,6,N,P,P
6,2015,HYUNDAI,2007,4828,6,2700,4,61715,A,G,20,N,P,P
8,2015,FORD,2011,4760,4,2300,3,43259,A,G,20,N,P,P
3,2015,HONDA,2006,5950,6,3500,4,125700,A,G,20,N,P,P
5,2015,GMC,2003,4200,4,2200,3,129477,M,G,20,N,P,P
2,2015,TOYOTA,2013,6300,6,4000,4,44850,A,G,20,N,P,P
11,2015,VOLVO,2005,4250,5,2400,1,116878,A,G,6,N,P,P
10,2015,TOYOTA,2013,2750,4,1800,1,95728,A,G,6,N,P,P
10,2015,CHEVROLET,2000,3375,6,4300,3,135509,A,G,20,N,P,P
1,2015,CHEVROLET,2012,3375,4,2400,1,33690,A,G,6,N,P,P
9,2015,BUICK,2006,0,6,3800,1,172216,A,G,6,N,P,P
4,2015,CHEVROLET,2004,9600,8,6000,6,95284,A,G,20,N,P,P
11,2015,HONDA,2003,4450,4,2400,4,107168,A,G,20,N,P,P
3,2015,SATURN,2003,3000,4,2200,1,51035,A,G,6,N,P,P
6,2015,FORD,2002,4376,6,3000,4,143816,A,G,20,N,P,P
2,2015,HONDA,1987,2750,4,2000,1,242809,A,G,4,N,P,P
6,2015,TOYOTA,2012,4535,4,2500,4,10329,A,G,20,N,P,P
12,2015,FORD,1999,5340,6,4000,4,109413,A,G,20,N,P,P
2,2015,FORD,2014,0,4,1600,1,36134,A,G,6,N,P,P
8,2015,FORD,2012,7000,8,6200,3,50063,A,G,20,N,F,F
2,2015,TOYOTA,2009,3500,4,2400,1,45556,A,G,6,N,P,P
5,2015,FORD,2003,7100,8,5400,3,140159,A,G,20,N,P,P
6,2015,FORD,2012,8800,8,5400,6,55013,A,G,20,N,P,P
9,2015,LEXUS,2009,5265,6,3500,4,44693,A,G,20,N,P,P
10,2015,CHEVROLET,2015,0,4,1400,1,16201,A,G,6,N,P,P
8,2015,DODGE,2005,6010,8,4700,3,84375,A,G,20,N,P,P
8,2015,TOYOTA,2003,3500,4,2400,1,145987,A,G,6,N,P,P
12,2015,HONDA,2001,3250,4,2300,1,163095,M,G,6,N,P,P
7,2015,HONDA,2006,3500,4,2400,4,110468,A,G,20,N,P,P
10,2015,TOYOTA,2012,7000,8,4600,3,32876,A,G,20,N,P,P
8,2015,FORD,2004,9100,8,5400,6,190611,A,G,20,N,P,P
3,2015,OLDSMOBILE,1994,3250,6,3100,1,40284,A,G,5,N,P,P
4,2015,FORD,2013,2875,4,2000,1,70315,A,G,6,N,F,P
10,2015,PONTIAC,2004,3000,4,2200,1,84998,A,G,6,N,P,P
6,2015,FORD,2005,3375,6,4000,1,105445,A,G,6,N,P,P
7,2015,BMW,2015,3750,4,2000,1,8939,A,G,6,N,P,P
7,2015,CHEVROLET,1981,6001,8,5000,3,160112,A,G,14,N,P,P
8,2015,CHEVROLET,2003,6800,8,5300,4,162621,A,G,20,N,P,P
1,2015,LEXUS,2010,5560,6,3500,4,35267,A,G,20,N,P,P
4,2015,CHRYSLER,1999,3875,6,3500,1,155439,A,G,6,N,P,P
9,2015,HYUNDAI,2013,3125,4,1800,1,33113,A,G,6,N,P,P
10,2015,LINCOLN,2011,0,6,3500,1,13502,A,G,6,N,P,P
3,2015,MAZDA,1994,4220,4,2300,3,202465,M,G,11,N,F,P
12,2015,ACURA,2012,0,4,2400,2,40976,A,G,6,N,P,P
3,2015,MERCEDES-BENZ,2012,3150,8,4700,4,32389,A,G,20,N,P,P
6,2015,CHRYSLER,2015,0,4,2400,1,7445,A,G,6,N,P,P
10,2015,CHEVROLET,1998,8980,8,5700,3,86874,A,G,20,N,F,P
9,2015,DODGE,1999,6600,8,5900,3,64749,A,G,20,N,P,P
3,2015,HONDA,2003,5665,6,3500,5,149556,A,G,20,N,F,P
6,2015,BMW,2007,0,6,3000,1,75181,M,G,6,N,P,P
9,2015,TOYOTA,1989,4400,4,2400,3,231432,M,G,10,N,P,P
9,2015,TOYOTA,2000,3375,4,2200,1,129870,A,G,6,N,P,P
8,2015,GMC,1996,6400,8,5000,3,193256,A,G,20,N,P,P
7,2015,VOLKSWAGEN,2000,3250,4,2000,1,153485,M,G,6,N,P,P
9,2015,HONDA,1997,2625,4,1600,1,153554,A,G,6,N,P,P
10,2015,FORD,2004,6050,6,4200,3,80968,M,G,20,N,P,P
10,2015,HONDA,2010,4250,4,2400,4,41720,A,G,20,N,P,P
1,2015,NISSAN,2009,5500,6,4000,4,82761,A,G,20,N,P,P
3,2015,BUICK,2009,6411,6,3600,4,83780,A,G,20,N,P,P
10,2015,HONDA,2002,2750,4,1700,1,159024,A,G,6,N,P,P
11,2015,FORD,1999,3500,6,3000,3,99995,M,G,20,N,P,P
10,2015,NISSAN,2012,2875,4,2000,1,55874,A,G,6,N,P,P
1,2015,MAZDA,1999,3125,6,2500,1,127384,A,G,6,N,P,P
7,2015,JEEP,2010,6500,8,5700,4,67981,A,G,20,N,P,P
7,2015,MERCEDES-BENZ,2010,0,6,3500,1,70944,A,G,6,N,P,P
6,2015,TOYOTA,2001,6030,8,4700,3,178566,A,G,20,N,P,P
2,2015,CHEVROLET,1994,5001,6,4300,3,162902,A,G,11,N,P,P
11,2015,MITSUBISHI,2015,3625,4,2000,1,8807,M,G,6,N,P,P
12,2015,TOYOTA,2009,3500,4,2400,1,124848,A,G,6,N,P,P
4,2015,FORD,2011,0,6,3000,1,66086,A,G,6,N,P,P
8,2015,CHEVROLET,2007,3750,6,3500,1,73771,A,G,6,N,P,P
11,2015,HONDA,2014,3375,6,3500,1,21624,A,G,6,N,P,P
3,2015,DODGE,2002,5500,6,3300,5,60608,A,G,20,N,P,P
6,2015,SATURN,2009,4825,4,2400,4,93720,A,G,20,N,P,P
1,2015,MAZDA,2007,3000,4,2000,1,103525,A,G,6,N,P,P
2,2015,TOYOTA,2002,4985,6,3000,4,142770,A,G,20,N,P,P
7,2015,TOYOTA,2002,5100,6,3400,3,335324,A,G,20,N,F,P
5,2015,CHEVROLET,1994,6500,6,4300,6,93330,A,G,16,N,F,P
7,2015,LINCOLN,1999,4250,8,4600,1,114127,A,G,6,N,P,P
2,2015,ACURA,2009,3500,4,2400,1,91930,A,G,6,N,P,P
8,2015,FORD,1997,2750,4,2000,1,84877,A,G,6,N,P,P
2,2015,TOYOTA,2007,5450,6,4000,3,76840,A,G,20,N,P,P
10,2015,FORD,1992,6100,6,4900,3,235473,M,G,16,N,P,P
5,2015,FORD,2007,7050,8,5400,3,83338,A,G,20,N,P,P
4,2015,LEXUS,2006,4250,8,4300,1,37473,A,G,6,N,P,P
10,2015,SATURN,1996,2625,4,1900,1,242861,M,G,6,N,P,P
7,2015,CHRYSLER,2014,0,6,3600,1,39492,A,B,6,N,P,P
9,2015,HYUNDAI,2012,3125,4,1800,1,30146,A,G,6,N,P,P
4,2015,CHEVROLET,1996,4250,8,5700,3,122745,A,G,20,N,P,P
8,2015,DODGE,2014,6050,6,3600,5,28655,A,G,20,N,F,P
12,2015,DODGE,2009,6001,8,5700,3,83330,A,G,20,N,F,P
12,2015,HONDA,2011,3500,4,2400,4,44066,A,G,20,N,P,P
1,2015,FORD,1985,6000,8,5800,4,31939,A,G,9,N,P,P
5,2015,FORD,1994,3375,4,2300,3,130246,M,G,11,N,P,P
5,2015,PONTIAC,2001,3250,4,2400,1,149329,A,G,6,N,P,P
8,2015,FORD,2008,4850,4,2300,3,96985,A,G,20,N,P,P
4,2015,TOYOTA,2003,5100,6,3400,3,159903,A,G,20,N,P,P
3,2015,FORD,2012,5005,4,2000,5,63594,A,G,20,N,P,P
5,2015,TOYOTA,1999,6860,8,4700,4,177683,A,G,20,N,P,P
12,2015,LEXUS,2011,6600,8,4600,4,39165,A,G,20,N,P,P
12,2015,CHEVROLET,2007,7500,8,6000,7,166752,A,G,20,N,P,P
8,2015,NISSAN,2001,4250,6,3300,4,124811,A,G,20,N,P,P
1,2015,NISSAN,2007,0,4,1800,1,103976,A,G,6,N,P,P
8,2015,TOYOTA,2007,5405,6,3500,5,137257,A,G,20,N,P,P
9,2015,TOYOTA,2006,5350,6,4000,3,110032,A,G,20,N,P,P
9,2015,CHEVROLET,2011,0,4,1400,1,47643,A,G,6,N,P,P
1,2015,LINCOLN,2007,7500,8,5400,4,147603,A,G,20,N,P,P
10,2015,NISSAN,2005,3375,4,2500,1,138005,A,G,6,N,P,P
10,2015,HYUNDAI,2004,2625,4,1600,1,128124,A,G,6,N,P,P
10,2015,NISSAN,2002,5000,6,3300,3,143066,M,G,20,N,P,P
10,2015,DODGE,2012,0,6,3600,1,51694,A,G,6,N,P,P
10,2015,FORD,2010,7200,8,5400,3,80423,A,G,20,N,P,P
9,2015,SUBARU,1998,3250,4,2500,2,157594,A,G,6,N,P,P
4,2015,CHEVROLET,2010,3375,6,3600,1,94215,A,G,6,N,P,P
9,2015,DODGE,1998,6001,8,5900,3,259097,A,G,20,N,P,P
12,2015,DODGE,2002,6050,8,4700,3,240514,A,G,20,N,F,P
3,2015,HYUNDAI,2007,2625,4,1500,1,83572,A,G,6,N,P,P
1,2015,FORD,2008,0,4,2400,1,119216,A,G,6,N,P,P
11,2015,LEXUS,2005,6860,8,4700,4,156996,A,G,20,N,P,P
6,2015,PONTIAC,2006,3000,4,1800,2,123536,M,G,6,N,P,P
9,2015,DODGE,2001,4690,4,2500,3,124658,M,G,20,N,P,P
10,2015,SUBARU,2011,3875,4,2500,2,62582,A,G,6,N,P,P
3,2015,FORD,2009,7200,8,5400,3,54984,A,G,20,N,P,P
9,2015,SCION,2006,2750,4,1500,1,165099,A,G,6,N,F,F
1,2015,FORD,1995,4000,8,4600,1,116128,A,G,5,N,P,P
6,2015,DODGE,2012,5700,8,5700,3,49104,A,G,20,N,P,P
7,2015,MAZDA,2007,3000,4,2300,1,104684,A,G,6,N,P,P
9,2015,NISSAN,2008,3375,4,2500,1,61423,A,G,6,N,P,P
10,2015,FORD,1998,4320,4,2500,3,147716,A,G,20,N,P,P
8,2015,PONTIAC,2000,3375,6,3400,1,126625,A,G,6,N,F,P
12,2015,GMC,1997,7200,8,5700,4,170374,A,G,20,N,P,P
8,2015,TOYOTA,2010,6300,6,4000,4,45679,A,G,20,N,P,P
2,2015,TOYOTA,1991,2875,4,2200,1,163753,M,G,5,N,F,F
9,2015,FORD,2010,6700,8,4600,3,84533,A,G,20,N,P,P
1,2015,INFINITI,2014,5400,6,3700,4,5557,A,G,20,N,P,P
5,2015,DODGE,1999,4820,6,3900,3,134303,A,G,20,N,P,P
4,2015,CHEVROLET,2007,7400,8,5300,4,101984,A,G,20,N,P,P
5,2015,GMC,2005,9200,8,8100,7,199284,A,G,20,N,P,P
7,2015,FORD,2007,7200,8,5400,3,100565,A,G,20,N,P,P
3,2015,CHRYSLER,2001,3375,4,2400,2,232688,A,G,6,N,F,F
2,2015,FORD,2013,2875,4,2000,1,59429,A,G,6,N,P,P
11,2015,TOYOTA,2004,5100,6,3400,3,58788,A,G,20,N,P,P
1,2015,DODGE,2007,8510,8,5700,7,156309,A,G,20,N,P,P
4,2015,CHEVROLET,2001,5350,6,4300,4,103618,A,G,20,N,P,P
1,2015,TOYOTA,1993,5310,4,2400,5,256635,A,G,11,N,P,P
3,2015,HONDA,1997,3125,4,2200,1,130056,A,G,6,N,P,P
6,2015,FORD,2006,6250,8,4600,3,129037,A,G,20,N,P,P
8,2015,DODGE,2008,0,4,2400,1,55668,A,G,6,N,P,P
7,2015,HONDA,1993,2375,4,1600,1,171379,M,G,5,N,P,P
7,2015,NISSAN,2012,3375,4,2500,1,60922,A,G,6,N,P,P
3,2015,SUBARU,2002,3375,4,2500,2,83806,A,G,6,N,P,P
1,2015,FORD,2003,3375,6,3800,1,91090,M,G,6,N,F,P
10,2015,FORD,2010,5001,4,2200,4,88413,A,G,20,N,P,P
4,2015,BMW,2007,3250,6,3000,1,52359,A,G,6,N,P,P
11,2015,MAZDA,2004,0,6,3000,1,120680,A,G,6,N,P,P
1,2015,FORD,2000,4500,8,4600,1,87490,A,G,6,N,P,P
4,2015,JEEP,2001,4250,6,4000,4,181170,A,G,20,N,P,P
11,2015,CHEVROLET,2009,8500,8,4800,6,139984,A,G,20,N,P,P
3,2015,CHEVROLET,2005,3375,4,2200,1,176591,A,G,6,N,F,P
1,2015,PONTIAC,2005,3250,6,3400,1,150993,A,G,6,N,P,P
11,2015,TOYOTA,2007,7100,8,5700,3,43946,A,G,20,N,P,P
1,2015,CHEVROLET,1992,4200,6,2800,3,149256,M,G,11,N,F,P
7,2015,SUBARU,1998,3250,4,2500,2,146216,A,G,6,N,P,P
3,2015,FORD,2000,2875,4,2000,1,147391,A,G,6,N,P,P
2,2015,CHEVROLET,2004,4000,6,4300,4,131166,A,G,20,N,P,P
4,2015,HONDA,2003,2750,4,2000,1,109584,M,G,6,N,F,P
12,2015,TOYOTA,2003,3500,4,2400,1,80436,A,G,6,N,P,P
12,2015,TOYOTA,1991,3000,4,2000,1,123997,A,G,5,N,P,P
1,2015,CHEVROLET,2008,7200,6,4300,6,103018,A,G,20,N,P,P
8,2015,FORD,2005,5840,6,4200,5,123616,A,G,20,N,P,P
3,2015,FORD,2013,7200,6,3500,3,34246,A,G,20,N,P,P
2,2015,CHEVROLET,2004,8600,8,6000,6,52574,A,G,20,N,P,P
5,2015,LEXUS,2008,6200,8,4700,4,95381,A,G,20,N,P,P
10,2015,HONDA,1999,3250,4,2300,1,141277,A,G,6,N,P,P
8,2015,HYUNDAI,2014,2625,4,1600,1,34408,A,G,6,N,P,P
11,2015,CHEVROLET,2014,7300,8,5300,4,29174,A,G,20,N,P,P
4,2015,NISSAN,2013,0,4,1600,1,17321,A,G,6,N,P,P
3,2015,FORD,2002,3625,6,3000,1,107631,A,G,6,N,P,P
8,2015,KIA,2015,6085,6,3300,5,3394,A,G,20,N,P,P
12,2015,HONDA,2001,4165,4,2000,4,206573,A,G,20,N,P,P
6,2015,GMC,2011,5500,8,6200,4,94818,A,G,20,N,P,P
9,2015,LINCOLN,2000,4250,8,4600,1,88459,A,G,6,N,P,P
11,2015,FORD,2006,7200,8,5600,3,100888,A,G,20,N,P,P
2,2015,TOYOTA,1997,3375,4,2200,1,209165,A,G,6,N,P,P
5,2015,NISSAN,2000,5600,6,3300,4,198706,A,G,20,N,P,P
10,2015,SATURN,2007,0,6,3500,1,162919,A,G,6,N,F,P
12,2015,CHEVROLET,1992,6100,8,5700,3,180084,A,G,16,N,P,P
3,2015,FORD,2014,3375,6,3700,1,34596,A,G,6,N,P,P
7,2015,CHEVROLET,2005,5001,6,4300,3,86497,A,G,20,N,P,P
7,2015,DODGE,2008,0,4,2400,2,103768,A,G,6,N,P,P
10,2015,PONTIAC,1999,3375,6,3400,1,113367,A,G,6,N,P,P
8,2015,DODGE,2001,8001,8,5900,7,128655,A,G,20,N,P,P
12,2015,FORD,2011,5001,4,2300,3,36637,A,G,20,N,P,P
1,2015,CHEVROLET,2002,5357,6,3400,5,147376,A,G,20,N,F,F
11,2015,VOLKSWAGEN,2014,0,4,2000,1,5726,A,G,6,N,P,P
8,2015,PONTIAC,2005,5001,6,3400,5,136852,A,G,20,N,P,P
5,2015,CHEVROLET,2012,0,4,1800,1,47474,M,G,6,N,P,P
7,2015,CHRYSLER,2006,0,8,6100,1,40441,A,G,6,N,P,P
9,2015,FORD,2005,6650,6,4200,3,202580,A,G,20,N,F,P
5,2015,TOYOTA,2004,5500,6,3400,4,98318,A,G,20,N,P,P
11,2015,CHEVROLET,2001,3375,6,3100,1,170433,A,G,6,N,F,F
5,2015,BMW,1998,3750,6,2800,1,149850,A,G,6,N,P,P
10,2015,TOYOTA,2009,4535,4,2500,4,112132,A,G,20,N,P,P
11,2015,TOYOTA,2001,2375,4,1500,1,192850,A,G,6,N,P,P
4,2015,HONDA,2009,4560,4,2400,4,73597,A,G,20,N,P,P
1,2015,MITSUBISHI,2007,3250,4,2400,1,77999,A,G,6,N,P,P
2,2015,FORD,2007,2875,4,2300,1,124086,M,G,6,N,P,P
8,2015,MAZDA,2012,3000,4,2000,1,58831,A,G,6,N,P,P
7,2015,CHEVROLET,2011,6400,8,5300,3,72304,A,G,20,N,P,P
5,2015,CHRYSLER,2000,3875,6,3500,1,116351,A,G,6,N,P,P
2,2015,LINCOLN,2007,0,6,3500,1,95024,A,G,6,N,P,P
10,2015,CHEVROLET,2007,9200,8,6000,7,191721,A,G,20,N,P,P
7,2015,DODGE,2005,7500,6,5900,7,125635,A,G,20,N,P,P
5,2015,HYUNDAI,2000,3000,4,2000,2,140613,M,G,6,N,P,P
2,2015,BMW,2014,4000,8,4400,1,7279,A,G,6,N,P,P
10,2015,SUBARU,2002,3500,4,2500,2,121714,A,G,6,N,P,P
11,2015,CHEVROLET,2014,6900,6,4300,3,38917,A,G,20,N,P,P
3,2015,DODGE,2010,0,4,2400,1,68617,A,G,6,N,P,P
9,2015,GMC,2002,6200,8,5300,3,176213,A,G,20,N,P,P
3,2015,HYUNDAI,1999,2500,4,1500,1,148634,A,G,6,N,P,P
2,2015,OLDSMOBILE,1993,0,6,3800,1,133058,A,G,5,N,P,P
2,2015,NISSAN,2009,3375,4,2500,1,55861,A,G,6,N,P,P
6,2015,SUBARU,2003,4555,4,2500,4,212890,M,G,20,N,P,P
12,2015,FORD,2008,6200,8,4600,3,124693,A,G,20,N,P,P
9,2015,HYUNDAI,2005,5086,6,3500,4,143864,A,G,20,N,P,P
10,2015,TOYOTA,2008,2750,4,1800,1,24954,A,G,6,N,P,P
9,2015,HYUNDAI,2009,3625,6,3300,1,69382,A,G,6,N,P,P
8,2015,FORD,2009,3375,6,4000,3,54488,A,G,20,N,P,P
1,2015,FORD,1995,9100,8,5800,6,205048,A,G,19,N,P,P
9,2015,VOLKSWAGEN,2005,3250,6,2500,1,123475,M,G,6,N,P,P
6,2015,FORD,1997,3375,4,2300,3,186342,M,G,20,N,P,P
8,2015,MERCEDES-BENZ,2007,6944,8,4664,4,84803,A,G,20,N,P,P
10,2015,FORD,2001,6350,8,4600,3,171358,A,G,20,N,P,P
12,2015,INFINITI,2007,3750,6,3500,1,101363,A,G,6,N,P,P
10,2015,TOYOTA,2008,6700,8,4700,3,161797,A,G,20,N,P,P
10,2015,HONDA,1999,2625,4,1600,1,88742,A,G,6,N,P,P
1,2015,FORD,2002,4500,6,3800,5,166173,A,G,20,N,P,P
2,2015,HONDA,2013,3375,4,2400,1,30494,A,G,6,N,P,P
6,2015,FORD,2013,0,4,2500,1,19962,A,G,6,N,P,P
3,2015,JEEP,2008,5600,6,3700,4,107636,A,G,20,N,P,P
1,2015,HONDA,2003,5665,6,3500,5,119752,A,G,20,N,F,P
5,2015,CADILLAC,1997,4250,8,4600,1,99780,A,G,6,N,F,F
3,2015,TOYOTA,2014,2750,4,1800,1,14527,A,G,6,N,P,P
4,2015,DODGE,2006,6010,8,4700,3,116199,A,G,20,N,P,P
9,2015,LEXUS,1992,4250,8,4000,1,359831,A,G,5,N,P,P
7,2015,GMC,2015,6500,6,4300,3,4203,A,B,20,N,P,P
3,2015,CHEVROLET,2008,3375,4,2400,1,81238,A,G,6,N,P,P
2,2015,CHEVROLET,2002,3750,6,3800,1,162796,A,G,6,N,P,P
8,2015,FORD,1999,6000,6,4200,3,138295,M,G,20,N,P,P
5,2015,DODGE,2007,4250,6,3300,5,135208,A,G,20,N,P,P
5,2015,FORD,2000,3375,8,4600,1,118593,M,G,6,N,P,P
6,2015,CHEVROLET,2013,6800,8,5300,3,23699,A,G,20,N,P,P
3,2015,FORD,2012,9100,8,5400,6,47707,A,G,20,N,P,P
11,2015,CADILLAC,2001,4250,8,4600,1,202970,A,G,6,N,P,P
7,2015,AUDI,2007,0,4,2000,2,92448,A,G,6,N,P,P
2,2015,HONDA,2006,4450,4,2400,4,59682,A,G,20,N,P,P
6,2015,TOYOTA,2009,2750,4,1800,1,67819,A,G,6,N,P,P
9,2015,TOYOTA,2010,2750,4,1800,1,56522,A,G,6,N,P,P
4,2015,TOYOTA,2000,3375,4,2200,1,189978,A,G,6,N,P,P
1,2015,TOYOTA,1994,5400,6,3000,4,126836,A,G,11,N,P,P
2,2015,CHEVROLET,2010,0,4,2200,1,73754,A,G,6,N,P,P
8,2015,TOYOTA,2006,3750,6,3500,1,85552,A,G,6,N,P,P
1,2015,CHEVROLET,2008,3375,4,2400,1,123256,A,G,6,N,P,P
2,2015,HONDA,2008,4450,4,2400,4,67342,A,G,20,N,P,P
4,2015,INFINITI,2006,5481,6,3500,4,135592,A,G,20,N,P,P
3,2015,HONDA,1992,2375,4,1500,1,206091,M,G,5,N,F,F
4,2015,CHRYSLER,2004,3375,4,2400,1,189323,A,G,6,N,P,P
4,2015,FORD,1987,8800,8,5800,7,156392,A,G,18,N,P,P
9,2015,FORD,2014,3375,6,3700,1,17356,A,G,6,N,P,P
8,2015,TOYOTA,2008,6150,6,3300,4,108412,A,X,20,N,P,P
2,2015,CHEVROLET,2012,0,4,1800,1,35817,A,G,6,N,P,P
7,2015,MAZDA,2012,3000,4,2000,1,22619,A,G,6,N,P,P
6,2015,DODGE,2008,0,4,2000,1,10054,A,G,6,N,P,P
10,2015,TOYOTA,1998,3125,4,2000,4,76858,A,G,20,N,P,P
6,2015,JEEP,2015,5500,4,2400,4,3938,A,G,20,N,P,P
9,2015,TOYOTA,1992,3250,4,2200,1,109808,A,G,5,N,P,P
11,2015,NISSAN,1998,5000,6,3300,4,215189,A,G,20,N,F,F
1,2015,MAZDA,2013,3000,4,2000,1,22783,M,G,6,N,P,P
2,2015,PONTIAC,2000,3625,6,3800,1,39486,A,G,6,N,P,P
6,2015,GMC,2005,6200,8,4800,3,250806,A,G,20,N,P,P
4,2015,FORD,2012,3375,6,3700,1,17434,A,G,6,N,P,P
9,2015,FORD,2008,2875,4,2000,1,124981,A,G,6,N,P,P
7,2015,CHEVROLET,2001,4000,6,4300,4,115298,A,G,20,N,P,P
12,2015,TOYOTA,2008,2750,4,1800,1,68558,A,G,6,N,P,P
3,2015,FORD,2005,2875,4,2000,1,122544,A,G,6,N,P,P
6,2015,CHEVROLET,1995,8600,6,4300,3,268294,A,G,19,N,P,P
10,2015,CHEVROLET,2007,6200,8,5300,3,133012,A,G,20,N,P,P
11,2015,NISSAN,2011,7200,8,5600,3,83363,A,G,20,N,P,P
